Date,Temperature_C,Humidity_Pct,Wind_Speed_kmh,Solar_Radiation_MJ,Evaporation_Loss_mm
2014-02-07,25.88933518305359,47.94220519905154,9.209604969855821,18.89937772928812,9.410298031264567
2014-02-08,24.630474692314316,31.682799299900978,4.131400998662296,19.492770942635396,10.263232967741894
2014-02-09,15.07592375769328,33.21616102834997,6.841136525566103,18.459475988463467,6.880802217126606
2014-02-10,24.779418892539006,34.4853861892112,7.985254549432751,16.186245437484,10.324628690244918
2014-02-11,24.74449348570822,46.98446820988356,7.603290246102404,17.841543016677356,8.992421103988143
2014-02-12,16.40512151742139,37.35431606118867,4.856416573772078,16.219948216895418,6.744901098216223
2014-02-13,28.3806983276567,42.62277251994526,8.56367912479154,17.51318546552596,10.912651865292416
2014-02-14,23.653558269395386,39.85035387637728,4.366700914586311,18.612260576307527,8.727225744689331
2014-02-15,29.106878765293715,49.07857154005175,9.40405073154314,16.850793501277224,10.829935033616879
2014-02-16,15.231849247933011,48.566371251754504,5.997289038221201,19.83327409521835,6.284223075623766
2014-02-17,27.767050072752852,36.33844010312555,4.186449226802647,17.78400631229175,9.731215589465261
2014-02-18,29.042321612411715,43.920595933499456,6.990428190625555,15.485882468853843,10.341990359104866
2014-02-19,28.160596078919333,44.81537235508409,7.879110186966876,18.512420419935545,10.126320159690081
2014-02-20,20.392367268296326,35.871836885289866,8.665528088349596,19.050566973395902,9.258308382891567
2014-02-21,26.974427684501627,42.999278615555305,7.913768140803923,18.978963347180503,12.455899603416578
2014-02-22,28.350080127263496,36.75990313703072,5.629080668479608,15.469909699204345,10.081237114101791
2014-02-23,21.9839702719869,40.852892694151535,5.005788764897991,17.954166302845053,8.684895653640465
2014-02-24,15.457503749085742,30.746963774984287,8.758203924617607,16.800953207056313,7.368053979397263
2014-02-25,26.54990329647916,34.316420549936865,7.360233330733002,15.42673732496884,9.53164837054932
2014-02-26,15.775225817529115,40.627092631362956,6.784445851270746,18.187149507491032,6.004516306987065
2014-02-27,26.927792921530553,35.416645025241486,6.072799944939453,15.39228190671133,10.086469158418016
2014-02-28,15.380261151231863,49.2529682935585,8.851860843585442,18.47987103046849,6.132442017615989
2014-03-01,31.56437042671086,25.004857963291904,10.492266647061204,23.572979613500312,13.815640199334371
2014-03-02,36.60197376717731,25.598677938918858,14.54865280663194,23.689484583478844,16.95449852907253
2014-03-03,34.1960006242779,24.95461979002315,8.559726786512616,23.789230552321847,15.141120617173415
2014-03-04,30.143934886297558,22.321452810138325,5.4600264202175275,20.20364401159485,12.735748983796187
2014-03-05,34.74173829087325,21.95668321302003,9.916158751168323,22.36735885390283,15.177091999223041
2014-03-06,31.732018699100152,28.67703298475946,8.985047343973735,23.07925049026108,13.38008654959317
2014-03-07,33.746126146264714,32.51719831428473,10.031362585800878,24.28244920594161,14.422974316576633
2014-03-08,36.58693631618945,23.258688541628594,5.705687474004298,23.21209639103158,15.06103553587716
2014-03-09,39.402302414249576,31.50948355751758,8.881699262065219,23.216441092211767,15.58401789261699
2014-03-10,34.582528904915165,30.9123357863187,14.41464808776525,21.93051318900387,14.797205262603427
2014-03-11,30.71188648460229,26.379512605875227,13.448753109694545,20.116359678679128,12.951387801881909
2014-03-12,38.14468482588936,25.637095495468,6.1816482762165625,23.483685826820754,15.926252603695838
2014-03-13,37.35071043803886,36.06961860769697,7.820345725713064,20.887197718898616,14.514856077816141
2014-03-14,37.50614751640858,36.136694785345284,14.905051420006734,22.063088384557133,15.986964782461621
2014-03-15,33.40803540253018,38.61514651207129,13.584127518430119,22.14497013687509,13.583274379955604
2014-03-16,37.508710677914976,35.09085748169365,6.031238688359326,24.512764533397835,15.656486508382473
2014-03-17,33.20049601030612,37.91046456992401,8.892016787341632,20.054188257401492,12.975166825626477
2014-03-18,39.05381976419264,21.82573353572267,8.19313637590415,24.750309835254026,16.442732839609235
2014-03-19,36.31837212169799,28.968910439566393,7.932107716980646,21.64332272684958,14.866519944317517
2014-03-20,36.72518456077039,35.047490588753604,12.915790437258485,23.948090713972768,15.340254638890382
2014-03-21,30.575587600166443,30.990577646474712,9.41530501373377,24.4385209137915,13.003754896114957
2014-03-22,33.50915012552079,22.341340328552118,6.429916820528359,23.80755315858736,13.929070137215723
2014-03-23,30.841068061149976,34.0193826291824,5.727630063641936,24.10930029645178,13.067817958286378
2014-03-24,37.06242227156496,21.626975612837995,5.84837714085192,24.933197892505877,14.884813022665293
2014-03-25,38.127995672575025,38.94497154767717,14.860010638228708,23.766890926294707,15.026797486282184
2014-03-26,33.76259585530916,21.670014333973377,12.771469159274368,22.792021248679024,15.309659017158328
2014-03-27,31.111974823061512,29.852502085817182,5.113536447674191,22.34330320997063,12.741012364407428
2014-03-28,30.563032756818373,22.376358325361437,6.175262467771049,23.24605151058032,13.576501716791196
2014-03-29,39.62172548474542,27.49741159047408,7.857120862818608,24.3429956409473,16.932327736872526
2014-03-30,32.23595838519453,39.264450788812226,5.121544746898163,24.849394133538194,13.30164451842041
2014-03-31,30.737965647353988,31.077085688026415,14.69302535619099,22.615489220850744,13.66623198998502
2014-04-01,36.293986381352624,33.914973779692346,9.545410647677732,23.137790400420318,15.210706688633344
2014-04-02,30.45446380341458,25.619263791844606,14.504114840765588,24.451318919454582,14.287722222268796
2014-04-03,34.556567527857126,32.40265195603074,7.773811829811327,20.940605798618808,12.65039214110559
2014-04-04,35.83656111850872,21.554692739299696,14.743948076661665,24.931053722398016,15.870961739893021
2014-04-05,36.98161714019745,30.72192732688241,8.095276162863279,24.068975098534743,14.73250407603421
2014-04-06,39.10927184493843,36.45074485846338,14.49799913291924,23.6285975419418,16.331723317991898
2014-04-07,36.1341519593579,28.364860725812377,14.327284833540133,24.330319447502042,16.310514984731817
2014-04-08,39.872761293149445,23.008337822070565,10.94130715352135,21.904454283155108,16.05184524277211
2014-04-09,39.69914397814603,36.84237846271417,13.383287047111379,22.34346579897485,15.077432305417025
2014-04-10,30.563754966509272,37.29444752510106,13.129010091300776,24.998588366430653,13.31733528463705
2014-04-11,39.966368370739055,31.10863411205255,12.689874151805105,24.72382864941214,16.423199214942404
2014-04-12,34.505441353100935,22.5831883030299,14.540510272587223,23.0308731722544,15.594123618662138
2014-04-13,32.28642805503463,33.43401368811713,11.181282404578958,21.790813590164202,13.656675696585062
2014-04-14,35.20307700903793,35.44636783471279,10.201635011119933,24.2609075015927,14.286706444127997
2014-04-15,35.51906838774485,31.218759430707728,13.76653602658345,22.017414331061985,15.197606988451387
2014-04-16,37.040797680992235,24.259283230178212,6.363714755867697,20.07272332833941,15.234507062809588
2014-04-17,33.50587558806597,31.79835373709266,8.922440450997323,22.187374610118646,13.656860539466338
2014-04-18,35.13989489159811,35.67306025482286,8.965427823212702,23.11043350113937,14.635716065185418
2014-04-19,38.62363708746745,38.990412473152844,6.470734809290379,24.63293812580747,14.359540388995548
2014-04-20,34.59135756238261,39.60065150570954,9.926180939928695,21.64375805143754,13.690970548261374
2014-04-21,36.33400854316726,24.802912375563864,5.758633281086639,20.644398609553246,14.548099117239722
2014-04-22,31.818800843991447,26.913345666477262,13.967884099060118,22.369808201314363,13.600783126878778
2014-04-23,36.675577385210275,23.446397424032597,6.922890188086708,20.204343081332393,14.29838217025038
2014-04-24,31.770104842767466,21.774050675141112,6.206358711006008,22.303893840163628,13.127307142075338
2014-04-25,32.06333718405793,27.28539722096151,10.034172708548569,23.451974143146828,13.598680639657232
2014-04-26,38.73578624106777,38.417448010636264,5.610779598548637,21.38438824073602,14.644809035157698
2014-04-27,38.06201279793061,34.96519380767317,6.845210193563773,21.046746616683553,14.426688643112792
2014-04-28,36.18254771530296,27.378272791395446,9.62534716133148,23.73735469066878,14.044895746920227
2014-04-29,30.36683202890598,25.048738886880415,12.133495858845524,24.476034188435996,15.505609492127144
2014-04-30,31.07172011339776,28.948247336469095,10.326172664550231,21.21235251817365,13.708978893002913
2014-05-01,32.69243230949381,27.545683262092453,5.200711977777264,21.61039582791589,12.949309450983163
2014-05-02,31.19762131819251,37.8105456147979,10.935924535540487,23.395511595722446,12.700679885609198
2014-05-03,37.89171238607338,29.968843978581145,5.869202880874237,22.68553270909274,15.754660385433757
2014-05-04,34.316595462296796,22.551606055911275,7.8377590579872445,21.815411481993177,14.583711559933164
2014-05-05,36.45917241331601,31.41556609337824,8.560967258978462,24.9325762439649,14.510301607107143
2014-05-06,31.017824726204037,23.057182783686642,7.459577283845081,20.803406866297777,13.340611998666226
2014-05-07,31.865670240513058,25.70190337387694,6.733735952947548,24.483827123132127,13.869005737353666
2014-05-08,34.10396826989661,39.647572338172125,6.1203890216805235,21.989277995228708,12.84323130706865
2014-05-09,39.69470433275369,37.310142517879605,13.1707207094928,21.2895141352247,15.868337665738537
2014-05-10,39.293759891275855,31.135257860278596,10.716126894698998,21.39989546830142,15.094179235099732
2014-05-11,37.69492933191937,23.74087497115047,8.236792364042437,22.127182193082085,14.556779507097367
2014-05-12,31.148368247392035,32.21240084883265,7.886305532402558,22.90619110711306,13.127801679769538
2014-05-13,31.543627152742022,29.62280203709635,10.325894325515858,20.259117684112134,12.636154330699824
2014-05-14,30.633749704727677,39.7992046477989,8.22353844974723,24.049372229273175,12.640115197742803
2014-05-15,32.54640654763764,33.63005444447859,12.602278598896866,22.97819370303922,12.702463592501246
2014-05-16,33.488682665429955,38.59058288495652,13.306194077877292,24.825134553332564,14.01427434610016
2014-05-17,31.242972234855447,34.617349504072884,14.383404568210379,20.9061653308283,13.304892611976138
2014-05-18,35.74473113179912,36.83657553516544,6.397723766262895,23.97633655929945,14.238791633571605
2014-05-19,32.01627320047744,23.27311885731409,6.642657979309929,24.07287360115691,14.064953963888112
2014-05-20,33.58830484123502,37.544010816262166,8.924451074226354,24.082997197357884,14.94603585777433
2014-05-21,34.39134908570218,27.538888588498153,9.626797856696065,21.50688937082071,14.21372714571427
2014-05-22,32.32212695146817,37.991491465491364,8.838912213732115,22.717764305569943,14.062726250790725
2014-05-23,39.06472110964547,32.48475991827984,6.168980407083641,24.699160618067374,14.912615378411566
2014-05-24,31.392720726633872,35.88050378540592,11.200727559285134,22.667305459881607,13.849201898228165
2014-05-25,38.938925830509575,35.77194422449061,6.516748797327512,21.55861033897774,15.271645393728763
2014-05-26,30.335324347357794,31.39779369742633,12.624586857406905,24.383828183808745,13.241890028884026
2014-05-27,33.42081748715908,36.42514609344026,6.106317369552072,24.23226145867259,13.52713450251875
2014-05-28,37.972953657795536,22.998348546975475,7.292513952326415,23.61126284196533,15.20409077572444
2014-05-29,37.20036536546074,32.82295265770595,11.939484444671,22.71362221673798,14.868740265015834
2014-05-30,31.815977168014257,38.169011226672566,10.833917947661204,22.0042570838182,12.498258448944698
2014-05-31,34.62005803644133,38.94566679223631,6.533514031160802,22.931149160083987,14.901191296261873
2014-06-01,24.108661102925044,91.80309772360378,19.32118282483612,12.825665917946045,7.204305501757759
2014-06-02,28.179904943261356,93.0624845294324,17.072386343133985,10.762695214571307,8.601637181971963
2014-06-03,26.544784027814316,88.41110589061807,19.343670147690148,14.627842564533882,9.07552546456667
2014-06-04,26.70503622842479,72.83095114601888,19.848411989623344,14.19449043222967,9.22156505277911
2014-06-05,27.547652614469577,79.97506759675326,10.547616388220312,11.675986208229505,8.202597044206614
2014-06-06,28.81712069158807,70.11580057511507,13.334991716911443,11.990843467954717,9.282599335983711
2014-06-07,26.07807596619577,78.67383004740569,17.375012481097485,12.261089704449036,8.116109460082205
2014-06-08,25.347628937639893,81.31098790331734,11.408570203797998,10.881934932531117,5.507539971541338
2014-06-09,29.489075406408602,79.05984747791582,15.805883502780436,13.161321439597652,9.079435452965459
2014-06-10,24.07856673953,86.58843430041776,11.780359668697514,14.805351587347275,6.898810245899902
2014-06-11,24.512098008471863,94.92185629614869,15.021950103312426,12.976925086600218,6.1518536610145755
2014-06-12,24.402458864330566,88.74901175997945,12.099055930955858,14.490271447203568,6.704415950396378
2014-06-13,24.219298007088568,81.80167362774998,15.648411332626164,10.328543197141762,6.532826022809844
2014-06-14,28.653165700170064,81.33222086870069,15.2439026932758,12.20381373469114,9.117534279130608
2014-06-15,24.931441475584275,74.54820326238178,18.617856210135173,14.730577310668163,7.5232282464992695
2014-06-16,26.239855897678517,76.76861682858885,16.439995432390155,12.043670855490483,8.554098838784956
2014-06-17,24.162575955020902,75.54930404832373,12.310747965880715,13.359463717993641,8.010052671773964
2014-06-18,24.118263226526185,72.60271454961435,17.999160853731894,10.892723310271668,6.972740083458687
2014-06-19,24.59664835655607,76.07930477498635,17.22266931855659,14.27848234053143,8.50949188326564
2014-06-20,28.98131918740195,79.92958824046137,16.68085136570646,11.024921477079104,8.867536405168176
2014-06-21,24.078011541064416,72.1377132713617,12.078862551460272,10.132661019369099,6.69616303811409
2014-06-22,25.088612610538785,84.5760390242423,14.214245505924978,14.463358555384875,7.350516583359473
2014-06-23,25.556540600587756,79.49231020418168,15.902949425148076,11.340318204114382,8.075209866223371
2014-06-24,27.744893447094803,80.23529130478101,15.520471808519803,12.180632645676583,8.405385912477998
2014-06-25,28.581634764958565,73.50282939416131,18.68467975897913,12.437155991247568,9.206891577991733
2014-06-26,29.36731336136455,89.99638139868289,14.252135044692334,10.112346541600587,7.911958635710601
2014-06-27,27.800869318956885,76.44719213583005,11.39356074072824,14.174651183996495,7.637103303439374
2014-06-28,29.906413084221313,83.14225455756714,11.716792858483036,11.361536632596845,8.35672043730455
2014-06-29,25.644331324123236,83.85445006289484,16.514203883518643,14.148709018536008,7.492552697343778
2014-06-30,25.23852763056362,70.27489571646201,11.368856300688073,14.500093209240525,8.222732642419835
2014-07-01,27.60310116260192,86.62591686365639,11.753712786234496,14.5720597296248,8.530763222118923
2014-07-02,26.51262314935244,79.57846320623744,15.189177052828375,10.234829833875276,7.799576966786314
2014-07-03,24.49679200755076,85.07880273665971,12.45349109681321,11.946478070209883,6.366870282578806
2014-07-04,25.7321624206242,78.89181791162373,17.190459051842453,11.485608578115876,7.316526006997521
2014-07-05,27.98202699217589,93.42074348311895,17.325720972102502,11.074701892953783,8.987274431716521
2014-07-06,24.187098810367708,76.55660110749562,15.950779307002549,10.257129067421252,8.354845601054436
2014-07-07,26.005463344901763,89.27280509364554,11.065982531337719,10.375688908679043,6.471704833795505
2014-07-08,28.36913253722162,82.38728290515496,16.88402396427736,12.174136693018731,8.868481318667959
2014-07-09,28.796495273813875,87.36741177136066,12.721451372299626,12.951153334345435,7.851720409728044
2014-07-10,26.165843381640162,72.28955183316586,19.17313575462243,10.684093154594807,8.252190914664936
2014-07-11,25.110797573031718,83.54752368445895,18.729458358764084,13.661124432047806,8.271369858747876
2014-07-12,28.839366887168698,86.46958416776793,16.922765645178526,14.245978257826597,8.834720218116061
2014-07-13,25.32725665091761,94.69170019991617,19.440593396866134,10.197134056842529,6.016597669576599
2014-07-14,28.23345103509413,93.13120793539164,11.805753451273336,12.839726152763147,7.021467219234489
2014-07-15,29.546377172259184,94.27645612913419,19.44266489113434,12.371071083287319,9.095147477658394
2014-07-16,29.17225590593588,91.11373496337676,13.191004732432557,14.144577370753387,8.39206635947635
2014-07-17,25.38005302372622,73.01417214443197,10.769532016292091,13.4814438793907,7.505411633051094
2014-07-18,26.039249782608398,88.11916928821904,10.653563407989424,11.576451689153052,7.509952091177986
2014-07-19,25.91251501759242,85.64728441092522,18.85977748236187,13.079315940911522,8.091508609405743
2014-07-20,25.3977568485218,70.61001953891345,18.700988739009297,10.106347054251936,8.021336356999896
2014-07-21,29.634406191077378,89.96958089434163,19.979341105333376,11.75355907725855,9.273228926123855
2014-07-22,28.603129733586762,80.04827284023105,14.798756203039089,13.13752731609185,8.463155100886366
2014-07-23,26.52814201366242,88.43955753972229,12.387771457683023,10.552370565656974,7.612408224571159
2014-07-24,26.12773294584466,77.18097479135204,12.9630812045599,11.16803875524955,7.491844571998304
2014-07-25,26.305959882958092,86.99118206732675,12.182538878650641,14.749805919751127,7.8275512996046395
2014-07-26,28.718070086493313,72.23527505780649,14.175807757849284,14.395591537810823,9.275624501578546
2014-07-27,27.680468335264244,74.17584865230188,19.911686261369766,11.158358506917217,9.1555981415679
2014-07-28,29.656390644810756,86.2411662248092,16.07736794878859,12.563442555082542,8.386414195972476
2014-07-29,25.322917254421053,74.66095655360637,17.795844735667533,11.750626295833651,7.7280386038785736
2014-07-30,24.347056059380378,94.22756575352028,18.83785884963426,14.638761415976065,8.114528822291664
2014-07-31,28.176123708322756,73.84739765849638,18.158331249906176,11.122202859183304,8.51536777952455
2014-08-01,25.342905688935737,83.42436057233535,15.929399348417032,12.900431039189055,7.298285475501274
2014-08-02,29.332488479213865,93.89128745574384,18.621276172654504,14.04758037362439,8.582975082999305
2014-08-03,27.93145188383413,83.77143426522848,10.869867599114102,12.042266065353493,6.99664421086366
2014-08-04,28.340520682131512,82.39689337696927,10.81046215907648,11.100916009749056,7.318075933677489
2014-08-05,28.099552581957575,71.9032714872575,18.51206914048769,12.475732635069871,10.44452185422395
2014-08-06,28.948085795550895,78.69523019755482,16.780161525590636,12.828659819978956,8.72797795888222
2014-08-07,25.60216962101653,91.96574965887895,17.974260216069283,13.292259173292127,7.9484823502250475
2014-08-08,28.184828770015702,87.0035192940075,16.186113782151843,13.763583197788206,8.73023769963081
2014-08-09,24.95163063175844,92.02176897997322,18.718435277452322,10.146236415172796,6.701932511150234
2014-08-10,26.01071312555485,88.5877064072902,11.607598960483083,14.08983512059531,7.425912380685977
2014-08-11,28.992805067746453,82.68669334402091,10.063858717168335,11.435190665874565,7.952480392024589
2014-08-12,27.79088116210001,76.49508952660399,16.340057030996114,12.699926898579278,8.709719229193345
2014-08-13,28.679072370906862,72.67451597067397,17.61027902502028,12.706332893380551,9.224642627723023
2014-08-14,27.79573135880369,93.30070263775043,11.025097279906792,14.686142436182255,7.852933253865884
2014-08-15,28.12731433380488,71.6959264776293,13.009635669468162,13.540860443226407,8.929018468925534
2014-08-16,26.07529834171774,85.52288794418693,10.457420338125129,14.357684030761881,7.113663537801277
2014-08-17,29.840933815064382,94.22194638214229,17.49651831742925,10.65043120065316,8.903682911902926
2014-08-18,28.099772259639032,81.14756765941871,12.736266662816659,14.985622500788555,8.610429330823658
2014-08-19,26.557087813415837,81.28467560824188,11.636238211916691,13.974047743749647,7.350709524988898
2014-08-20,24.494286273695057,87.01248255186783,16.54511214281135,11.366297634991046,7.279610719444148
2014-08-21,29.705181373502462,73.77644729452251,14.32334801042602,14.718079600837994,10.522001266558647
2014-08-22,26.385566387776766,76.85538005871675,19.83977647959828,12.046670031575214,7.931170184508988
2014-08-23,29.364595222074804,75.74886514727716,12.131047040250833,10.155670414422557,7.640404384072955
2014-08-24,29.18614949903782,81.83024766728893,19.681934279147217,10.927627578515606,9.539933712001371
2014-08-25,29.211739007733666,89.41492131979354,17.70921844644052,14.22391614058444,9.229842089025135
2014-08-26,24.787469266094327,70.8131544872813,19.20847847815687,13.08325157260369,9.097657482866875
2014-08-27,28.77922374585706,82.03805878781375,11.173081889623944,10.625928961012752,7.436162014501739
2014-08-28,25.20314836020202,82.28986366853593,10.642089370751341,12.909857009571994,7.99310188007875
2014-08-29,25.613960426610586,89.93897751592971,13.103619589235738,12.276100745409007,6.726668200567526
2014-08-30,27.60012328871582,77.29156446773258,16.949818861265427,14.300611985946023,7.758623383229386
2014-08-31,28.6791059333601,70.99047063370892,14.805069472578289,10.524650892090875,8.637844104453304
2014-09-01,27.708934405908714,87.5616242636026,15.596486834869141,10.048854237095918,6.92483629490231
2014-09-02,25.95876784946395,82.94279108461778,10.878664991448334,11.753134656045903,6.578174226014852
2014-09-03,27.40524508956935,87.23662422843165,18.005866991090826,11.00075122122405,7.719929112360137
2014-09-04,25.004895493554418,72.61419600836001,16.364302495436366,13.532378632434506,8.243480008638949
2014-09-05,28.2543631167055,91.77422809365214,17.140869321324278,14.00864041534896,8.079944156678476
2014-09-06,26.036701155256836,90.3706278436628,10.80114846384675,14.474083280302638,7.926107489656275
2014-09-07,26.7139097071098,86.08944237991312,15.264026609361132,13.65794760877666,8.06649277817493
2014-09-08,24.489779892183538,71.5088020997641,12.471032340101464,10.797723400565943,7.0179681226930315
2014-09-09,29.855191534914788,78.42239479427766,11.821179156886993,13.948492535712395,9.219337116792689
2014-09-10,27.952246653005258,82.45489291132847,15.553635509376313,13.596008891361318,8.556496418629148
2014-09-11,25.19725470557487,87.00570606078229,10.721984089791759,10.15326251102903,6.371757683177458
2014-09-12,25.546097331067283,81.56557391848291,18.682725054083804,13.635845348831541,7.9393988474210415
2014-09-13,26.075609955281777,79.27596907461506,19.876495637360577,10.200545957062413,8.673636669647337
2014-09-14,29.20218897673469,84.46688521430984,14.386154191895905,13.626288302075682,9.24052592862529
2014-09-15,29.40421118406755,80.54302317183638,12.768277972350516,12.96175164296681,8.644036087706505
2014-09-16,29.474180073700147,75.26655472514166,16.229665835634826,13.157801100462603,9.0206717387542
2014-09-17,28.29494978809253,92.72581301664103,11.796831088702419,11.187716624619387,7.46732248610853
2014-09-18,29.828370564249838,74.52442381773724,18.543850933695794,12.461389282240173,9.840753005502918
2014-09-19,26.671831530015993,82.87043384824226,13.592333693997656,12.964754257174636,7.624904821384325
2014-09-20,24.981143235510135,79.77703841629402,19.694123223352875,11.290667163505638,7.085696067014301
2014-09-21,28.640838754119603,73.27184151795875,19.698210450785446,12.268947706918196,9.932683530489385
2014-09-22,25.416302780078784,71.83741868325032,11.697579050875408,12.598869742780089,8.220685163228248
2014-09-23,26.585325141970834,76.21785681469075,16.1714498660403,13.533886084427229,8.241748613765532
2014-09-24,25.002251447405698,74.19048040720794,10.36671426933543,13.682010075328202,7.403407330251803
2014-09-25,29.065022693815184,90.14175382375133,15.853543643967521,14.341356402566294,9.70441875364742
2014-09-26,25.23504726022061,72.7979904849432,12.697496115169896,10.285434280446575,7.621265893243817
2014-09-27,24.236061244011058,73.05274785025067,14.521990282834352,14.669375087639525,8.030227969405775
2014-09-28,25.8969366298605,82.68087021720982,10.415728590503921,10.741716004810444,7.28311737546138
2014-09-29,26.728439133803153,82.88990071448126,14.888465802569202,13.334321287730521,8.202991780168903
2014-09-30,24.837907528537876,70.74933974681694,13.079299415911908,13.523403813683235,8.232902928079639
2014-10-01,29.548680691609057,31.878014315788366,7.708214827575884,17.218751096522855,10.95856741216863
2014-10-02,28.02213381566258,33.54299578894772,7.848381665583152,19.190576448240552,11.427653264029603
2014-10-03,22.45762146012641,42.35694480402428,9.082334891351028,17.85304873319415,9.280762934843754
2014-10-04,15.455805895452553,48.61897391013956,7.826687257220928,18.382566928886234,6.98434029564272
2014-10-05,20.90796608481238,43.024659540829845,3.746151212155935,18.28922652301518,7.5821148178556115
2014-10-06,29.991205886559996,30.96424077721112,9.840219289549221,17.034539803614354,12.000758224510372
2014-10-07,23.50524391480002,44.76898418502653,9.149608929109435,17.020701608255166,9.343185556868297
2014-10-08,19.90549742344858,43.351867711271694,8.65492159358881,18.81142567388308,8.28305138392649
2014-10-09,27.267513242625323,32.40418110741217,6.811423685725947,15.028793302490607,10.934799353143514
2014-10-10,19.868787448504055,37.32923069742796,5.773208841264788,18.477336033449312,7.871266615768007
2014-10-11,18.56316196311491,37.4650358325868,4.59088739084206,15.365979618842218,6.151286403355926
2014-10-12,24.05172890072067,43.36425597110033,7.336432422067301,17.31747021900286,9.735325901164284
2014-10-13,22.78622677704327,39.583637552594624,3.1794944606450497,16.706239138130783,8.3534677374196
2014-10-14,20.702934281787854,37.97645561793801,7.061206584591326,17.66801273363439,9.243917118080725
2014-10-15,27.1947860807414,44.36246152452989,9.688665871684542,15.091162913381808,10.209366477866922
2014-10-16,17.93666978525319,30.151257499562842,7.532322999082221,19.490152744749935,8.576801461431964
2014-10-17,15.904010854343413,48.68872053611028,5.4613588106774404,15.507104142246083,5.953027375064709
2014-10-18,22.288076387794884,35.13553135441016,4.99411031373346,16.536449824631433,8.82629442049433
2014-10-19,19.669615487340053,42.206675666218366,8.013054719562355,16.363120003667667,8.560481478753166
2014-10-20,21.203236522880275,32.437721866738954,4.268045446742763,18.405589269824915,8.899695015239374
2014-10-21,25.63569392583649,32.13753846189488,6.971185537402325,16.282813918506818,9.370499844638697
2014-10-22,29.443903128563697,39.670912934398494,8.641947848426106,17.75113271078131,11.32665887017201
